game_id,player_id,game_title,game_rating,game_demo_graphics,genre,age,gender,playing_time,study_time,review_category,game_review,preferred_genre
2bef90ca-ed0a-45ae-ae02-167b8b3c2a2c,7df6087b-63ce-4b6e-99c9-8c1547917af9,Expanded directional knowledge user,9,Low,Action,17,Other,4.23,4.83,neutral,Not Bad fine mediocre mediocre standard fair mediocre.,Action
e6976046-fa75-4d43-b7ee-74632939cafc,ec835ada-a630-4d98-9cc5-22b7fb4937f7,Networked cohesive software,3,Medium,Adventure,17,Female,4.29,4.55,negative,Awful horrible poor poor worst hate boring.,Adventure
65a811dc-3c6e-4e44-ae18-a73d4e3e2a1e,e6f9daad-0544-45fe-9f30-939ffd2f4239,Extended intermediate concept,10,Ultra,Action,15,Male,4.42,5.33,neutral,Decent mediocre standard fine.,Action
4a934baf-183e-43ac-acac-51ca25a7483d,5425e7fe-0418-4a02-9ac8-f7acfa4e8aba,Right-sized asynchronous throughput,2,Ultra,Action,18,Male,3.89,4.62,neutral,Decent mediocre standard fair.,Action
6071a1a0-c711-4e81-81bb-8d8a2255dc72,e6199add-946a-4c62-bde5-2576b3441dcc,Automated clear-thinking approach,7,Medium,Adventure,18,Other,2.15,6.36,neutral,Acceptable fair average standard fine okay.,Adventure
b934a536-3f91-45c4-b21f-fffdb07d81d2,cfca5d91-ae2c-457d-96a0-a538ce6111f4,Reactive didactic toolset,4,Medium,Sports,21,Non-binary,4.09,5.36,neutral,Fair decent standard average okay.,Sports
ebf65892-f317-486a-b697-4b1ec9934c33,526ed2db-8943-4a52-bb49-7f04da2f5b4e,Self-enabling modular hardware,9,High,Action,16,Non-binary,5.05,4.28,neutral,Not Bad average average standard average.,Simulation
c4293776-2d6f-4a35-8dd7-0e668ce53d15,fb166e89-8eed-4b40-912d-1ea1d7f6a3f9,Optional upward-trending matrix,4,High,Sports,15,Male,4.04,5.48,negative,Hate bad poor.,Sports
9c97de61-5884-49e1-bd1e-7431da23e945,715b363d-c355-455e-b166-b2c3f29fc637,Synergistic clear-thinking product,4,Low,RPG,18,Male,2.02,6.45,neutral,Acceptable not bad acceptable.,RPG
de851fc7-0520-4601-860d-5d575eb2194f,5efb037f-4ac6-49d2-9635-4511ed67e925,Up-sized disintermediate intranet,8,High,RPG,18,Male,5.69,3.32,neutral,Ordinary ordinary acceptable not bad standard fine not bad.,RPG
1ee267d9-d15d-4317-98e2-73c89b211c0f,e02da255-a747-410b-b191-5f27fc56212a,Monitored user-facing productivity,3,Medium,Strategy,19,Non-binary,3.94,4.9,positive,Love amazing awesome excellent fantastic awesome awesome.,Simulation
427d33e3-a5dc-4c23-87a7-16e4b0102765,7cb8129b-1cc8-4efc-9292-69189a58b9e4,Virtual optimal encoding,6,Ultra,Sports,21,Non-binary,1.16,8.0,positive,Fantastic superb love.,Sports
41842ac3-8b46-4403-ab69-6a22fd62e08f,0e09f93a-3324-490a-919a-f4a640b56a26,Ergonomic fresh-thinking approach,6,High,Sports,16,Female,6.0,3.32,positive,Love love superb good.,Sports
d2c4cf28-06ff-4348-84aa-f4dd8da49c02,0767a506-3a3a-41f7-8dc0-d294fa72655b,Grass-roots zero-defect migration,1,Medium,Adventure,15,Non-binary,4.37,3.74,negative,Bad boring bad boring unsatisfactory horrible.,Adventure
5e96b17c-0004-473c-8983-1b9548a5b267,af0bf6c1-66f9-4d9c-abda-c314ad9dbf97,Enhanced heuristic synergy,7,Ultra,Action,15,Male,5.25,3.55,positive,Fantastic awesome nice love good.,Action
4cb14021-a40e-4642-b1a9-ff8f30f40d2b,77655e40-bb9b-4390-8fde-8e61e7545660,Programmable intangible hub,7,Ultra,Adventure,16,Other,4.21,3.98,positive,Awesome fantastic good love good.,Adventure
6420e5a0-a2c2-4bc8-85fa-2c28e7462766,77dc56fd-d910-4bb2-bf72-9bbe8ccd84fd,Multi-lateral grid-enabled algorithm,10,Ultra,Strategy,16,Male,5.36,4.2,neutral,Fair mediocre ordinary decent average.,Strategy
2d174e8d-3cac-4cc1-aa7b-5a1535efb9e8,f572c86d-f49c-45c6-8c23-25cdc671d331,De-engineered directional access,5,Low,Action,16,Non-binary,3.61,5.16,neutral,Mediocre mediocre standard standard.,Action
1444533a-4279-4749-85d3-84817171018a,95cd5403-5976-4a87-ae34-b666a9fb8114,Operative empowering open system,8,Ultra,Action,16,Male,3.17,6.17,positive,Superb love nice love love.,Action
19302972-f409-468f-83a9-d19c0d3b5582,5eda6ff2-cc9e-49c3-97c4-a2439587e1b5,Fully-configurable zero administration capacity,7,Low,RPG,20,Other,4.08,4.92,neutral,Ordinary mediocre standard acceptable okay.,RPG
67504419-64ba-4cf1-99a8-42f1135302f4,d88cf527-b942-463a-8d32-81abbc4b98ee,Upgradable analyzing pricing structure,1,Medium,Simulation,18,Male,4.85,4.67,neutral,Okay average average.,Simulation
700d283d-e254-4b2d-a1cf-69c4010e6035,a4a834ac-a7ed-4ae1-ac47-61408c55d46f,Down-sized encompassing database,2,Medium,Simulation,21,Female,1.28,7.38,neutral,Ordinary mediocre fair average fair acceptable fair.,Simulation
1bc46b25-c514-4413-9f85-fcc5218b249e,d9f07c6e-4c33-44e1-b88e-cbe7354eb2ab,Cloned solution-oriented ability,3,Ultra,RPG,17,Male,4.27,5.16,negative,Hate poor terrible hate poor bad terrible.,RPG
ba75b1af-2923-4b3c-ad36-7f422f807e87,4a735472-218e-42f2-8ef6-61ef67ba42da,Pre-emptive heuristic projection,10,Low,Simulation,18,Female,2.71,6.63,positive,Satisfied fantastic superb superb fantastic superb love nice.,Simulation
82d82e8a-aade-44df-8527-77c95ae569c8,b6508163-6e8b-4382-8f2d-dceeee437d5f,Automated systemic neural-net,9,High,RPG,19,Other,3.4,5.74,positive,Superb awesome fantastic good great awesome.,RPG
5144784a-33de-49d2-9ce5-a7cf828470a6,bcd755d7-c271-443e-84ce-796635f3902b,Assimilated human-resource task-force,7,Ultra,Strategy,18,Other,3.89,5.37,neutral,Acceptable not bad okay acceptable average fine.,Simulation
f391af32-dc66-489c-9cd7-f0fc56175e71,ac6411cf-d093-457d-8f3a-926ba69714f6,Decentralized maximized capacity,1,Medium,RPG,21,Male,2.1,6.87,negative,Poor worst awful awful.,RPG
ef2fff83-dcec-47dc-b46b-d592561a111b,65a12b27-ad36-4775-af3c-47112ec6e7bd,Fully-configurable explicit matrices,1,Medium,Adventure,18,Female,3.57,4.88,neutral,Not Bad fine acceptable ordinary fair acceptable fair not bad.,Adventure
a048dfa8-93cb-4b7d-9a48-4ce47507737e,c8827ba0-01f5-442a-a449-5edfd83c6602,Triple-buffered optimal encoding,7,High,Sports,15,Female,6.0,3.27,positive,Love awesome awesome excellent love.,Sports
f3140f55-b87e-42ca-89db-acc47e9d9497,287f5a46-63cf-4c54-8027-61cc905d8d20,Self-enabling 6thgeneration interface,1,Ultra,Adventure,20,Other,1.93,7.05,negative,Horrible poor hate poor hate terrible.,Adventure
00f0b255-402c-4db6-a56d-858da524d58e,1a277586-8c7b-4dc8-81e0-f14c16a2acb5,Assimilated 4thgeneration extranet,9,High,Action,16,Non-binary,4.16,3.99,neutral,Decent fine standard decent fair mediocre okay.,Action
3523da89-e199-4008-92da-42c4af596147,c295e7ab-bce6-44b6-a1ec-84c1cd6a9d0c,Switchable even-keeled encoding,4,Low,RPG,20,Female,1.21,7.62,neutral,Average average fine fair ordinary.,RPG
15b64fdd-3638-4582-a401-af1fc76ef975,981337b2-f148-4ace-8098-f63717e62e50,Advanced fault-tolerant portal,3,Low,RPG,18,Non-binary,1.41,7.96,negative,Worst awful awful awful.,RPG
c72b0c1b-6b54-4391-b86d-3d55fa3967a4,d39cd564-0dd5-473e-9caa-814b0ab1da50,Reduced methodical projection,8,Ultra,Sports,18,Non-binary,3.37,4.9,neutral,Decent standard standard standard.,Sports
23207811-5366-450f-9519-200f30dd403a,f94d55dd-c634-45a3-a645-fa719fd57615,Streamlined executive adapter,6,High,Sports,21,Female,0.7,7.61,negative,Disappointed poor poor.,Adventure
e9367cc9-19d3-4cbf-8341-21e7d964ecab,7c678927-5776-448e-bfa2-2bca9bf3aa50,Distributed web-enabled concept,2,Low,RPG,16,Other,5.54,3.58,negative,Terrible disappointed bad worst boring bad horrible.,RPG
e85cea53-1fe7-4971-b871-c2c6931c18b8,cf779ee1-27f3-49ba-8580-7f26c4517cbf,Polarized systemic interface,5,Ultra,Sports,15,Male,4.63,4.8,positive,Nice excellent awesome nice.,Simulation
77c4213c-7a82-4c36-bf57-37a02a90eaff,50400d99-929a-4bca-a496-2b47780623c2,Inverse solution-oriented functionalities,5,High,Strategy,21,Non-binary,1.41,8.0,neutral,Decent acceptable okay fine ordinary.,Strategy
c7748806-c0e0-4a45-8f02-50124d8cea8a,038514e7-9a2e-4091-82c5-ae3f815a7129,Cloned scalable help-desk,10,High,RPG,16,Male,3.38,4.63,positive,Satisfied excellent awesome good good love satisfied satisfied.,RPG
6156e1c9-5891-4bb1-97fb-17b0718b5fbd,da2f3eaf-1bc9-4ce1-b543-da5911eca5de,Business-focused mission-critical installation,9,Low,Strategy,15,Other,5.27,4.71,neutral,Okay okay acceptable acceptable okay.,Strategy
e4ccb80f-c2a4-420b-9e36-cc2094d8e1bd,36379002-9668-4353-b408-59a76ddc6f84,Grass-roots holistic definition,9,Medium,RPG,16,Male,5.03,3.9,positive,Excellent satisfied love fantastic.,RPG
01ec545d-8552-4477-a924-594bb432186c,b955f70a-5c7b-41bb-9f48-7c85a7259fc3,Synchronized well-modulated task-force,1,Ultra,Simulation,17,Male,4.84,5.1,negative,Horrible awful boring hate unsatisfactory awful.,Simulation
a6244d76-5f42-429b-a7e5-da869a26e5b8,5c528778-503a-4d00-b4f2-f8b7745a6193,Sharable fault-tolerant approach,10,High,Simulation,19,Other,3.92,4.82,neutral,Ordinary standard standard not bad.,Simulation
c8ed3c42-247d-4661-8ac5-fe8e4f1777dd,fc337f07-3362-48ee-81a4-c9dd49a1e382,Self-enabling national portal,7,High,Simulation,16,Other,4.66,5.21,positive,Superb nice superb excellent.,Simulation
205e0e3f-c0d3-421d-8bb4-5afb478b102d,4cb92063-d96c-42d8-a1e3-a35e27ad05eb,Customer-focused motivating frame,6,Low,Adventure,18,Non-binary,4.22,5.28,negative,Poor bad terrible hate boring hate poor.,Adventure
d8f64694-d55e-4ca7-be6a-8c0898151001,0dedf3f4-7d38-4f65-91c5-d6d4ac81e220,Re-contextualized dynamic leverage,3,Medium,Simulation,17,Non-binary,2.73,6.05,negative,Unsatisfactory disappointed awful.,Simulation
84942a0a-45fb-4e26-80a5-51d4872451e4,25c8f3c3-d367-42c8-a9be-1aea84a6f3a5,Enterprise-wide client-server support,2,Ultra,Sports,20,Other,1.13,8.0,negative,Horrible terrible poor terrible poor disappointed disappointed hate.,Sports
e5527801-7631-4f0e-87b2-fb0f1dc19c3a,fa88fc08-1942-48c8-915b-55958bc57469,Expanded neutral strategy,1,Low,Sports,19,Female,3.38,4.75,negative,Horrible unsatisfactory poor bad poor disappointed worst poor.,Sports
2a700d22-7fe7-4796-aedc-e08e3638bd74,af585d5d-808a-4b19-958a-17b289c0aa47,Customer-focused encompassing utilization,6,High,Simulation,20,Non-binary,4.14,6.22,neutral,Fine average fair.,Simulation
20f3ec55-f5d5-4d2e-8ce6-2828c5ea7d90,9fa20fea-7855-4689-ac54-5ed229284db1,Down-sized zero-defect info-mediaries,8,Medium,Sports,20,Male,0.71,7.89,positive,Satisfied satisfied nice satisfied.,Sports
026cf1bc-4682-44ba-8170-939e99e593a8,2fed16e1-9f08-4861-adef-e814e5dd77b6,Multi-lateral fresh-thinking solution,9,High,Strategy,19,Male,2.76,4.91,neutral,Average fair mediocre average standard.,Strategy
31bf8963-7b30-4866-a1e4-d410a4d37277,cc516b4e-14b3-4401-8d39-a30cbba210b9,Organic impactful capability,8,Medium,Sports,21,Other,1.04,8.0,positive,Fantastic great love.,Sports
03da5817-7325-4cee-b666-a1956fc624da,6d4e70cc-5401-4a3d-8970-569a476d1957,Profound contextually-based throughput,2,High,Sports,18,Male,2.08,6.65,negative,Disappointed disappointed poor awful boring unsatisfactory worst terrible.,Strategy
5d28aa1a-b054-4922-99c3-319dd2174448,9c474123-dc0b-4d49-b1d4-51d371bc7820,Expanded client-server intranet,9,Low,Strategy,17,Other,5.86,3.52,positive,Good good satisfied amazing.,RPG
c250da9c-7c4c-4bdd-83de-1a64c3d5244d,d452fb52-fd15-40c2-9148-6d954dc22033,Future-proofed analyzing website,7,High,Strategy,18,Non-binary,2.35,5.98,positive,Good awesome amazing nice fantastic fantastic.,Strategy
302abe00-b2b3-46e6-8d31-798d5418b417,590a048a-13ae-44c0-9011-0abd6b815857,Mandatory secondary framework,9,Medium,Adventure,16,Other,4.29,5.13,positive,Nice good fantastic nice love.,Adventure
9e25b3f9-4463-4b8f-9422-39227b296183,9b81b2a5-1ccb-484c-819c-7757cbfe0270,Object-based high-level workforce,9,Ultra,Action,17,Female,4.14,3.94,positive,Satisfied awesome fantastic fantastic amazing.,Action
02391be7-f24a-4a8a-8a75-ba3e755cf664,b61f81d5-0a66-4a10-a814-cc9d43549c14,Robust intangible portal,8,High,Adventure,19,Female,3.27,5.94,positive,Great great nice fantastic love superb.,Adventure
fe342be7-7a5b-4371-8ec3-ffd2ebbee6e4,430c2a50-2957-4472-958d-741ef13033d2,User-friendly modular capability,4,Medium,Action,17,Male,3.26,6.25,neutral,Standard fair standard standard standard fair standard.,Simulation
f106f294-8ca9-46da-aa56-e47e1f1298eb,640d691e-6f74-42d1-a974-440229f8ca9e,Public-key well-modulated initiative,8,Low,Adventure,19,Other,3.46,5.32,positive,Excellent fantastic excellent satisfied awesome great.,Adventure
2d807ba7-f195-491d-ba43-aa45e71165e2,0efda202-8e15-4c87-a408-a58b88c005eb,Ameliorated regional core,7,Low,Strategy,17,Non-binary,3.15,5.93,negative,Bad poor terrible bad.,Strategy
39f11967-cd05-44d9-aeae-d07e1b8c8185,53eba506-9ed3-48a6-bdf0-1fc7a05254c2,Enhanced attitude-oriented collaboration,10,Medium,Sports,19,Female,1.45,7.46,positive,Love great excellent fantastic.,Strategy
46cbfecc-185a-4f24-8903-503d08739e81,055e890f-8bd1-44e2-b3cb-659596c21797,Digitized high-level encoding,9,Medium,Sports,17,Other,2.64,6.29,positive,Satisfied satisfied superb nice superb.,Sports
b318d530-f1b6-40d5-8431-7f2084be5137,06edf7fe-323c-443f-9090-44324e50679e,Multi-tiered client-server info-mediaries,6,High,Sports,19,Other,1.98,6.82,neutral,Acceptable fair okay.,Simulation
35c38a1a-c34d-457f-b1aa-8c71b381345f,37d90242-3e63-4ad8-a982-8f41a9576b8b,Upgradable full-range approach,1,High,Simulation,18,Female,4.91,4.08,negative,Hate bad terrible disappointed unsatisfactory.,Simulation
bb5c9390-1575-4dc5-8b8a-ec3e96b0d51f,c58df878-a648-450d-a6ea-5ce243e8786d,Adaptive mission-critical customer loyalty,3,Low,RPG,21,Other,1.54,7.22,negative,Unsatisfactory poor worst disappointed.,RPG
92b204fa-d211-4c7d-81c4-05a569839380,dd05db0f-a95d-443c-b724-236d9dd5364f,Function-based multi-state policy,4,Low,Strategy,16,Other,3.02,5.97,negative,Horrible bad bad unsatisfactory boring.,Strategy
70d6dc91-8b94-4a4a-b9db-21b7c6ac8e25,54620ea3-5da5-408c-b32e-6eb3f5c5579a,Optional system-worthy installation,7,Ultra,Sports,18,Other,5.48,3.38,positive,Love superb satisfied love superb.,Sports
0aafa198-06ec-4206-8197-3c63b1997a70,f60eda89-5db7-4915-8e71-b6a78c3d426c,Persevering clear-thinking flexibility,6,High,RPG,18,Other,4.06,5.02,negative,Awful bad awful poor poor.,Sports
5367a426-2fb7-4ee8-ba04-4c973b1a52f3,d63ceedf-34c9-4ea4-bed4-c049b5e7bbaa,Assimilated analyzing portal,4,Ultra,Action,19,Female,2.43,5.53,positive,Awesome good satisfied great nice superb.,Action
6d236ecf-f51d-4dc4-89be-ba290f85cda2,92dc5429-53e8-40cb-a8c9-b5659386913c,Upgradable system-worthy superstructure,3,High,Adventure,21,Female,3.06,5.19,negative,Worst boring boring awful.,Adventure
a611dc84-0bae-474c-ae52-900770782cc7,82e61aa0-e6f2-4692-985c-c4548f482bcf,Sharable full-range forecast,2,Ultra,Sports,19,Male,5.09,2.93,negative,Boring bad disappointed unsatisfactory poor.,Simulation
a339aa81-1597-47d8-944d-0c3987105778,72f84f8d-6fed-402b-bacd-a4007a1a815c,Digitized multi-tasking moderator,1,High,Adventure,21,Other,1.07,7.36,negative,Worst worst worst poor awful awful poor hate.,Strategy
99a3a79c-cc12-41a1-b289-289cf0b17a30,5344e3b0-be2c-4103-849e-151525676be8,Advanced intangible help-desk,10,High,RPG,19,Other,1.79,7.39,positive,Excellent nice excellent satisfied.,RPG
77cfff48-b613-4438-a846-905a07bdf69f,92cd831e-2339-4ca8-beee-e9757ae3454a,Devolved zero tolerance budgetary management,6,Low,Sports,17,Other,3.43,6.72,positive,Nice nice amazing fantastic superb good amazing.,Sports
6655c182-de9f-4eb1-85a5-3e093cb85963,1dd3513b-6667-44c2-94de-2c25743f2e69,Team-oriented well-modulated archive,10,High,Simulation,15,Female,4.2,5.11,neutral,Decent fair average standard average fair fine.,Sports
30b2a2ee-9cc3-4a9b-a041-b88549a1b484,1ea50adc-646c-4ce5-945c-4ffdc944b4f8,Re-engineered user-facing core,6,High,Action,16,Other,4.68,3.86,neutral,Standard acceptable ordinary decent standard ordinary.,Action
d43e1490-e93f-4a17-87bd-945f94c7f262,18a4949a-36d7-44e5-b89a-9636c398d6ee,Managed directional ability,7,High,Action,17,Female,4.59,4.28,positive,Love amazing satisfied awesome amazing good satisfied.,Action
df627ba3-54f7-4ee0-8622-5d21257e6181,4fc70ad4-c1c9-4e61-b2f7-f996b99a65d6,Object-based actuating groupware,10,Medium,Adventure,18,Male,2.8,6.48,positive,Amazing amazing excellent amazing awesome great nice.,Adventure
42dc9dc2-955a-4287-9263-8e7638782d96,e60083bc-88f8-4f78-a44c-39578fb7f502,Visionary eco-centric complexity,8,High,Simulation,16,Other,5.47,3.48,neutral,Average fair fair ordinary.,Simulation
56763fe0-6e29-495c-a3a6-4904ab09e158,d30d946f-ec60-48f7-a9b6-7dd21e652822,Phased zero administration function,7,Medium,Strategy,17,Non-binary,2.95,6.23,neutral,Decent acceptable standard fair decent.,Strategy
8bd9e89b-ffb3-4c76-b85a-6e85ea24f3e1,4e047332-dd95-45fa-8412-942447f73ada,Organic national database,6,Medium,Adventure,16,Other,4.14,5.56,positive,Awesome fantastic excellent love.,Adventure
b2b7ea8f-1490-41b0-9e66-0f522f21068e,fe1fa658-67e4-49f3-b7c5-a72d60975d87,Enterprise-wide asymmetric policy,1,High,Sports,17,Female,5.48,3.7,neutral,Acceptable mediocre average.,Sports
c3ee0ac2-9a90-426b-8671-c209399530cf,edac0fbb-062b-4773-abfa-088d800dfbe1,Horizontal mission-critical approach,10,Low,Strategy,18,Male,2.66,6.69,neutral,Fair mediocre standard.,Strategy
d281c053-1c20-42a9-92ba-58adfcf5d0df,0ed56e2d-ee45-479f-967a-69628fa10047,Cross-platform secondary synergy,2,Low,Adventure,18,Male,3.05,5.41,positive,Excellent awesome amazing fantastic great excellent love satisfied.,Adventure
739e7e0a-c34e-4f75-9dbe-13d9ba079d04,0acaea44-b24a-4838-b84a-a698a36657b6,Cross-platform national secured line,9,High,RPG,18,Non-binary,3.09,6.66,neutral,Not Bad okay not bad acceptable decent average average.,RPG
7c0ee434-509c-49bd-9c49-2e58fbfa3afe,6ae0c5af-e863-462e-89c8-7d4b2dcbe935,User-centric leadingedge solution,1,Ultra,Action,19,Non-binary,3.42,6.53,neutral,Fair standard standard mediocre decent decent.,Sports
3a276932-b80f-4883-a1c4-aff846741c50,eb1138f0-b301-46b5-aa83-1b4de3835515,Cross-platform hybrid framework,9,Ultra,Simulation,21,Male,0.29,8.0,positive,Great great love amazing awesome.,Simulation
c42256cc-3a50-42d5-adb0-5edade8ad2e5,b9cf09de-090c-4e98-83ca-d442461366d6,Monitored well-modulated Graphic Interface,1,Medium,Simulation,15,Female,4.9,3.7,negative,Poor hate boring unsatisfactory.,Simulation
55fd2947-be85-487e-90b7-f4f952aaa2b9,7cbd7709-743d-4f61-b3e1-f4a8ce2c1aec,Business-focused methodical hardware,6,Medium,Action,16,Other,4.62,4.58,negative,Boring unsatisfactory bad boring awful bad.,Action
b5246ae6-9c29-4696-8b2a-7c08ce39ce02,d029808f-dfcd-4d69-a7d4-c0e749934625,Inverse tangible Local Area Network,1,Ultra,Action,20,Non-binary,2.81,6.12,positive,Love love love awesome satisfied great.,Action
d34ed20a-629a-4836-ab57-2e8a2de9a3ce,ba8b8df7-383c-4b63-a9d2-b5d87e56d5ab,Multi-lateral 3rdgeneration product,5,Medium,Strategy,19,Male,3.2,5.68,positive,Great excellent superb.,Strategy
9559027d-8402-4d1d-99cf-6aa0df94baf4,c088944a-56bf-421e-922b-6dbdd634004a,Fundamental zero-defect array,4,Ultra,Sports,18,Other,3.14,5.96,positive,Good love excellent fantastic.,Sports
2aedbb7b-9004-4e9e-8703-441d59286f50,3a295dd2-183e-4fcf-9466-d2cb608a1f05,Secured holistic structure,5,Low,Action,20,Female,3.5,5.53,negative,Hate boring horrible hate unsatisfactory hate.,Action
d33fc59e-925e-4350-820f-8385806af5d7,197ddb06-9575-490e-add5-641cea3f9455,Realigned grid-enabled projection,9,Medium,Sports,15,Non-binary,6.0,3.29,positive,Excellent fantastic good.,Sports
88aa2cae-7355-489d-bf44-34fe41d7edef,ea8d9ba5-ca42-4de7-8406-fd84b0faae09,Advanced bi-directional artificial intelligence,2,Ultra,Strategy,18,Female,4.2,5.49,negative,Bad worst horrible hate.,Strategy
c8705e0b-5b76-4cf7-925c-a32d04ce9289,3370edc3-0812-4cbe-af58-49b025f75030,User-friendly object-oriented workforce,5,Medium,Adventure,21,Male,1.76,6.35,positive,Excellent fantastic love great great superb excellent awesome.,Adventure
109ea455-5927-40f0-9167-0879da7e145b,ff352ac6-d8df-4775-92c6-52f5ea68a103,Monitored bandwidth-monitored application,7,Medium,RPG,17,Male,4.41,5.35,positive,Amazing love great fantastic good satisfied nice.,RPG
672eb28b-a48a-419b-abe3-a65870ade7c0,21f3e2fb-5e19-4034-a883-23d6ed874728,Diverse web-enabled neural-net,3,Low,Action,16,Female,4.5,4.39,negative,Unsatisfactory hate hate worst terrible terrible terrible awful.,Action
33f69410-7861-48ba-bc49-eaaa91703eb6,ad69769e-6c85-4f1d-8a79-4a579adbc47a,Implemented transitional protocol,5,Medium,RPG,18,Female,3.75,4.82,negative,Bad awful worst horrible.,Action
16cb9b2c-ec8c-478d-af7f-6530de4a345b,935b7825-7c39-4fc9-a490-107638a43c88,Stand-alone full-range customer loyalty,9,Low,Adventure,21,Female,2.71,5.94,positive,Nice nice satisfied superb love nice amazing.,Adventure
e1960406-4a1c-4f9d-af9a-d458d6aec415,1f89ab5f-4471-4d4f-8cac-4c5bfb1343f0,Devolved client-server neural-net,8,Low,RPG,20,Other,2.05,6.99,positive,Superb amazing love superb excellent excellent.,Strategy
95ef67a6-aadd-4692-8925-41a9b4f1aeae,343fec0b-5d21-460c-8ad1-bd8bc973defb,Visionary mission-critical info-mediaries,7,Low,Simulation,15,Non-binary,5.53,3.99,neutral,Fine fair ordinary average ordinary acceptable ordinary.,Simulation
ac8aa9f9-e0f3-40a9-986b-2abbd2ba414c,909ed6d9-e754-4e94-b382-fd1d030085c2,Organic encompassing budgetary management,5,Medium,Strategy,15,Male,3.99,5.25,neutral,Ordinary fair standard okay acceptable.,Strategy
a23d6266-443e-4fda-a0af-61718d8e2d21,8dd86e71-c6c2-4f46-92a3-6a9688b7ed6e,Right-sized coherent function,2,Medium,Sports,20,Female,3.38,6.06,positive,Nice amazing nice awesome.,Sports
d145e157-a4c4-4a49-8312-c13726bc6390,8e65cb0c-3116-413c-a675-c346ca95b0fd,Diverse optimizing strategy,7,High,Simulation,15,Other,5.24,3.87,neutral,Fine standard standard.,Simulation
1dc228b5-4ef8-4ba9-b9c6-db307106ada0,302cba63-8f0d-4eaa-9bce-4d986108a463,Exclusive transitional secured line,9,Medium,Adventure,21,Male,0.04,8.0,positive,Superb satisfied superb good.,Adventure
d4ed4846-fd01-47ac-b2e8-6344b1a8b93d,b560bfe3-38f7-41fa-9976-c6105655e74e,Organic 6thgeneration open system,9,High,RPG,20,Male,0.83,7.88,neutral,Not Bad decent mediocre fair fair mediocre standard.,RPG
4807ce5a-78ec-4ffc-8629-c01a4d04a81c,56fa017c-dae9-40f0-acad-a69f9270ab25,Mandatory radical archive,9,Ultra,Action,16,Non-binary,5.3,4.07,positive,Love excellent nice love fantastic.,Action
f789b0e1-ec43-4e16-a4df-d11868842da4,45851f8f-7b78-4c0a-8f15-45d1d5a8f939,Configurable human-resource knowledgebase,8,Low,Simulation,17,Male,1.71,7.11,neutral,Ordinary decent acceptable okay acceptable fair.,Sports
c36e5f9c-5ef8-47c3-afe6-2ef154298f98,99ecb128-d20d-4a4b-a315-1dbfe6550449,Cloned bifurcated forecast,6,Low,RPG,18,Non-binary,4.67,4.73,positive,Satisfied satisfied good excellent amazing excellent.,RPG
b62fda5f-7e9d-4dbe-bda3-e70d735ca1eb,c91b00c0-2c72-4e02-b77e-921b9fe1e986,Fully-configurable interactive middleware,2,Medium,RPG,17,Male,4.7,4.68,neutral,Ordinary fair acceptable average not bad acceptable mediocre decent.,RPG
46e828f6-6c97-4b96-85a7-19fd2a430a4a,37b45fd8-e2b0-4886-a876-bf8e88ab2a32,Inverse motivating workforce,1,Ultra,Simulation,15,Female,5.27,4.94,negative,Boring hate horrible bad.,Simulation
664c3252-f5b8-47ea-98e0-583b5e2d580e,1f213666-9cd1-4241-9f3f-ab70df141f49,Fully-configurable discrete conglomeration,7,Medium,Action,20,Male,2.75,6.38,negative,Disappointed bad bad disappointed hate disappointed.,Action
274d9bf4-e887-42aa-abae-a9535c151d31,98783d8f-cd25-4123-a9fc-85be32d2a5f4,Front-line hybrid projection,3,Ultra,Adventure,16,Female,3.62,5.06,negative,Boring terrible unsatisfactory poor bad unsatisfactory.,Action
4cd3f185-20ad-41a6-8b85-e1aa23ec9fdb,ef0c5ab8-b622-4852-b4af-cec0591f1d73,Switchable coherent benchmark,5,Medium,Adventure,17,Female,2.52,6.59,neutral,Okay decent fair acceptable ordinary fair decent not bad.,Adventure
f6fbe7b4-20ae-43b0-b9ee-2617d1827aa9,3c5769c1-be17-4013-86df-0ef5782435ea,Down-sized user-facing budgetary management,3,Ultra,Strategy,18,Female,1.79,7.78,negative,Worst bad horrible horrible.,Strategy
97394fdf-bdfc-4518-9a04-607f98daf620,95dbefe1-cb80-49ff-9c98-28c70fe5bb23,Up-sized heuristic matrices,8,Ultra,RPG,18,Female,2.68,5.97,positive,Amazing superb great.,RPG
6667c4fd-9c43-4263-9ceb-00386bf69fd2,31865d88-c3de-4334-8581-6bc58deedf1f,Profit-focused disintermediate time-frame,4,Ultra,RPG,21,Non-binary,3.66,5.78,negative,Horrible poor worst unsatisfactory.,Adventure
4acb4f25-758b-4ddb-b96c-4afa367d6e11,20c0ec67-0f06-420c-995c-d25af76ad707,Exclusive static contingency,4,Medium,Strategy,18,Non-binary,3.27,6.74,neutral,Okay fine fair mediocre mediocre decent.,Strategy
062ee497-6f67-403f-a23a-c8a61725d979,f384f348-cf4a-4931-8b2d-40a66b171d91,Realigned 24hour knowledgebase,5,Medium,Strategy,19,Male,3.53,5.91,positive,Love awesome great.,RPG
02d3ce78-9dce-454a-b4ef-b6b230524cb6,6c26d34a-b3cb-47c2-8d6a-37fb013c4e33,Realigned radical function,8,Medium,Adventure,16,Non-binary,3.46,6.61,negative,Worst worst unsatisfactory horrible boring hate disappointed.,Adventure
